row_id	Order_ID	Order_Date	Ship_Date	Ship_Mode	Product_ID	Customer_ID
6795	CA-2015-145394	11/16/2015	11/20/2015	Standard Class	TEC-PH-10001051	MC-17605
6796	CA-2015-145394	11/16/2015	11/20/2015	Standard Class	FUR-FU-10001215	MC-17605
6800	CA-2016-109827	12/25/2016	1/1/2017	Standard Class	FUR-TA-10002607	LW-16825
6801	CA-2016-109827	12/25/2016	1/1/2017	Standard Class	TEC-MA-10003356	LW-16825
6802	CA-2016-109827	12/25/2016	1/1/2017	Standard Class	TEC-AC-10002217	LW-16825
6803	CA-2016-109827	12/25/2016	1/1/2017	Standard Class	TEC-AC-10004353	LW-16825
6804	CA-2016-109827	12/25/2016	1/1/2017	Standard Class	FUR-CH-10004754	LW-16825
6810	CA-2017-156237	9/14/2017	9/15/2017	First Class	OFF-BI-10000301	PS-18760
6811	CA-2017-156237	9/14/2017	9/15/2017	First Class	TEC-MA-10002930	PS-18760
6812	CA-2017-156237	9/14/2017	9/15/2017	First Class	FUR-CH-10002372	PS-18760
6813	CA-2017-156237	9/14/2017	9/15/2017	First Class	OFF-BI-10003707	PS-18760
6814	CA-2017-156237	9/14/2017	9/15/2017	First Class	FUR-FU-10001057	PS-18760
6815	CA-2017-156237	9/14/2017	9/15/2017	First Class	TEC-MA-10001681	PS-18760
6816	CA-2014-144414	6/17/2014	6/21/2014	Standard Class	FUR-FU-10003981	GH-14425
6817	CA-2014-144414	6/17/2014	6/21/2014	Standard Class	OFF-FA-10000624	GH-14425
6818	CA-2014-144414	6/17/2014	6/21/2014	Standard Class	OFF-BI-10004995	GH-14425
6824	CA-2015-154291	7/25/2015	7/29/2015	Standard Class	OFF-EN-10001335	YS-21880
6825	CA-2015-154291	7/25/2015	7/29/2015	Standard Class	FUR-TA-10002041	YS-21880
6826	CA-2016-118689	10/2/2016	10/9/2016	Standard Class	OFF-ST-10001558	TC-20980
6827	CA-2016-118689	10/2/2016	10/9/2016	Standard Class	TEC-CO-10004722	TC-20980
6828	CA-2016-118689	10/2/2016	10/9/2016	Standard Class	OFF-BI-10004600	TC-20980
6830	CA-2016-118689	10/2/2016	10/9/2016	Standard Class	OFF-AR-10001958	TC-20980
6839	CA-2017-107517	2/5/2017	2/9/2017	Standard Class	OFF-AP-10000275	FC-14335
6840	CA-2017-107517	2/5/2017	2/9/2017	Standard Class	TEC-PH-10003505	FC-14335
6842	CA-2016-123946	9/12/2016	9/17/2016	Standard Class	TEC-AC-10004877	AJ-10795
6843	CA-2016-123946	9/12/2016	9/17/2016	Standard Class	OFF-FA-10002975	AJ-10795
6844	CA-2016-123946	9/12/2016	9/17/2016	Standard Class	OFF-ST-10000419	AJ-10795
6845	CA-2016-123946	9/12/2016	9/17/2016	Standard Class	FUR-CH-10002073	AJ-10795
6846	CA-2014-147543	7/6/2014	7/12/2014	Standard Class	FUR-CH-10000155	BC-11125
6851	US-2016-100461	1/8/2016	1/12/2016	Standard Class	FUR-BO-10002545	JO-15145
6852	US-2016-100461	1/8/2016	1/12/2016	Standard Class	OFF-BI-10001460	JO-15145
6853	US-2017-162670	12/23/2017	12/28/2017	Second Class	OFF-ST-10001328	MF-18250
6854	US-2017-162670	12/23/2017	12/28/2017	Second Class	TEC-PH-10003601	MF-18250
6855	US-2017-162670	12/23/2017	12/28/2017	Second Class	OFF-ST-10001522	MF-18250
6856	US-2017-162670	12/23/2017	12/28/2017	Second Class	OFF-PA-10001994	MF-18250
6858	CA-2017-128965	4/17/2017	4/22/2017	Standard Class	OFF-PA-10004911	PS-18760
6859	CA-2017-128965	4/17/2017	4/22/2017	Standard Class	OFF-LA-10001404	PS-18760
6860	CA-2017-128965	4/17/2017	4/22/2017	Standard Class	OFF-FA-10001561	PS-18760
6861	CA-2017-128965	4/17/2017	4/22/2017	Standard Class	TEC-AC-10001383	PS-18760
6862	CA-2017-128965	4/17/2017	4/22/2017	Standard Class	OFF-LA-10003190	PS-18760
6863	CA-2017-128965	4/17/2017	4/22/2017	Standard Class	FUR-CH-10003774	PS-18760
6865	US-2016-126452	8/21/2016	8/28/2016	Standard Class	OFF-BI-10004465	SC-20230
6866	US-2016-126452	8/21/2016	8/28/2016	Standard Class	TEC-PH-10003555	SC-20230
6867	US-2016-126452	8/21/2016	8/28/2016	Standard Class	TEC-AC-10000844	SC-20230
6868	US-2016-126452	8/21/2016	8/28/2016	Standard Class	TEC-PH-10003187	SC-20230
6869	US-2016-126452	8/21/2016	8/28/2016	Standard Class	FUR-TA-10003569	SC-20230
6870	US-2016-126452	8/21/2016	8/28/2016	Standard Class	OFF-PA-10003848	SC-20230
6871	US-2016-126452	8/21/2016	8/28/2016	Standard Class	OFF-PA-10002606	SC-20230
6876	US-2016-121013	9/5/2016	9/10/2016	Standard Class	OFF-LA-10004545	MM-17920
6877	US-2016-121013	9/5/2016	9/10/2016	Standard Class	FUR-TA-10003238	MM-17920
6880	CA-2015-137113	12/1/2015	12/5/2015	Second Class	FUR-CH-10001215	TW-21025
6881	CA-2015-137113	12/1/2015	12/5/2015	Second Class	OFF-PA-10004255	TW-21025
6882	CA-2015-137113	12/1/2015	12/5/2015	Second Class	FUR-TA-10001705	TW-21025
6883	CA-2015-137113	12/1/2015	12/5/2015	Second Class	OFF-ST-10002554	TW-21025
6885	CA-2015-120677	5/31/2015	6/4/2015	Standard Class	FUR-CH-10002320	BD-11320
6886	CA-2017-123036	9/10/2017	9/17/2017	Standard Class	TEC-AC-10003499	HA-14905
6887	CA-2017-123036	9/10/2017	9/17/2017	Standard Class	TEC-PH-10003580	HA-14905
6890	CA-2017-164756	9/18/2017	9/22/2017	Standard Class	TEC-PH-10001552	SS-20140
6891	CA-2017-164756	9/18/2017	9/22/2017	Standard Class	OFF-PA-10000673	SS-20140
6892	CA-2017-164756	9/18/2017	9/22/2017	Standard Class	OFF-AR-10000380	SS-20140
6893	CA-2017-164756	9/18/2017	9/22/2017	Standard Class	OFF-PA-10003848	SS-20140
6894	CA-2017-164756	9/18/2017	9/22/2017	Standard Class	FUR-FU-10002963	SS-20140
6895	CA-2017-164756	9/18/2017	9/22/2017	Standard Class	TEC-PH-10002447	SS-20140
6897	CA-2017-164756	9/18/2017	9/22/2017	Standard Class	OFF-PA-10003228	SS-20140
6899	US-2015-165512	5/24/2015	5/26/2015	Second Class	FUR-CH-10002880	VS-21820
6900	US-2015-165512	5/24/2015	5/26/2015	Second Class	OFF-BI-10001249	VS-21820
6901	CA-2015-140557	9/7/2015	9/11/2015	Standard Class	TEC-AC-10002402	TN-21040
6902	US-2017-135013	7/24/2017	7/24/2017	Same Day	TEC-CO-10001449	HR-14830
6908	CA-2016-140249	9/27/2016	10/3/2016	Standard Class	TEC-PH-10002584	SW-20455
6918	CA-2014-124247	12/16/2014	12/21/2014	Standard Class	FUR-CH-10001854	SH-20635
6921	CA-2017-121706	2/26/2017	3/2/2017	Standard Class	OFF-AP-10003287	BM-11140
6923	CA-2015-134257	3/16/2015	3/19/2015	Second Class	OFF-LA-10003930	MS-17710
6924	CA-2015-134257	3/16/2015	3/19/2015	Second Class	OFF-EN-10003845	MS-17710
6925	CA-2015-137925	11/30/2015	12/4/2015	Standard Class	OFF-PA-10002659	JL-15235
6926	CA-2015-137925	11/30/2015	12/4/2015	Standard Class	FUR-BO-10001608	JL-15235
6928	CA-2016-140382	6/23/2016	6/25/2016	Second Class	OFF-ST-10003638	RD-19900
6929	CA-2016-140382	6/23/2016	6/25/2016	Second Class	OFF-LA-10001934	RD-19900
6930	CA-2016-140382	6/23/2016	6/25/2016	Second Class	TEC-PH-10003012	RD-19900
6931	CA-2016-140382	6/23/2016	6/25/2016	Second Class	OFF-PA-10001019	RD-19900
6939	CA-2016-125094	11/5/2016	11/9/2016	Standard Class	TEC-AC-10004420	NP-18700
6940	CA-2017-107132	6/26/2017	6/30/2017	Standard Class	OFF-BI-10001071	SC-20260
6941	CA-2017-107132	6/26/2017	6/30/2017	Standard Class	OFF-SU-10002503	SC-20260
6942	CA-2017-107132	6/26/2017	6/30/2017	Standard Class	OFF-ST-10001490	SC-20260
6943	CA-2017-107132	6/26/2017	6/30/2017	Standard Class	OFF-PA-10003790	SC-20260
6944	CA-2015-139248	7/25/2015	7/30/2015	Standard Class	TEC-PH-10004094	RD-19930
6946	CA-2016-106243	9/30/2016	10/4/2016	Standard Class	FUR-BO-10003034	GM-14680
6952	CA-2015-161767	11/20/2015	11/24/2015	Standard Class	TEC-MA-10002790	GK-14620
6953	CA-2015-129917	10/2/2015	10/3/2015	First Class	OFF-BI-10001757	HM-14980
6954	CA-2015-129917	10/2/2015	10/3/2015	First Class	OFF-BI-10004828	HM-14980
6955	CA-2015-129917	10/2/2015	10/3/2015	First Class	TEC-PH-10000369	HM-14980
6969	CA-2015-110765	10/16/2015	10/20/2015	Second Class	TEC-PH-10004165	MP-17965
6971	CA-2017-153822	9/19/2017	9/25/2017	Standard Class	OFF-ST-10000321	AB-10105
6972	CA-2017-153822	9/19/2017	9/25/2017	Standard Class	TEC-AC-10000109	AB-10105
6973	CA-2017-153822	9/19/2017	9/25/2017	Standard Class	TEC-PH-10002415	AB-10105
6974	CA-2017-153822	9/19/2017	9/25/2017	Standard Class	OFF-BI-10001460	AB-10105
6976	CA-2015-112144	6/28/2015	7/2/2015	Standard Class	OFF-LA-10000443	CY-12745
6977	CA-2015-112144	6/28/2015	7/2/2015	Standard Class	FUR-FU-10004306	CY-12745
6983	CA-2016-116526	9/1/2016	9/5/2016	Standard Class	OFF-BI-10004728	JA-15970
6984	CA-2016-116526	9/1/2016	9/5/2016	Standard Class	TEC-PH-10002365	JA-15970
6985	CA-2016-116526	9/1/2016	9/5/2016	Standard Class	OFF-AP-10002457	JA-15970
6986	CA-2016-116526	9/1/2016	9/5/2016	Standard Class	OFF-BI-10000320	JA-15970
6987	CA-2016-116526	9/1/2016	9/5/2016	Standard Class	OFF-AR-10004999	JA-15970
6988	CA-2016-116526	9/1/2016	9/5/2016	Standard Class	OFF-BI-10001116	JA-15970
6989	CA-2017-158561	11/11/2017	11/16/2017	Second Class	OFF-AP-10002651	BB-11545
6991	CA-2015-109386	11/8/2015	11/13/2015	Second Class	OFF-AP-10003266	RH-19600
6992	CA-2015-109386	11/8/2015	11/13/2015	Second Class	TEC-PH-10002890	RH-19600
6993	CA-2015-109386	11/8/2015	11/13/2015	Second Class	FUR-FU-10000308	RH-19600
6994	CA-2015-109386	11/8/2015	11/13/2015	Second Class	OFF-AR-10000380	RH-19600
6995	CA-2015-109386	11/8/2015	11/13/2015	Second Class	OFF-AR-10000122	RH-19600
7002	CA-2015-104871	3/30/2015	4/3/2015	Standard Class	FUR-CH-10003298	DR-12940
7003	CA-2014-133158	8/19/2014	8/21/2014	Second Class	FUR-FU-10000723	DW-13195
7004	CA-2014-133158	8/19/2014	8/21/2014	Second Class	OFF-BI-10000632	DW-13195
7008	CA-2015-154823	8/21/2015	8/25/2015	Standard Class	OFF-BI-10001098	KN-16390
7009	CA-2015-154823	8/21/2015	8/25/2015	Standard Class	FUR-CH-10003379	KN-16390
7010	CA-2015-154823	8/21/2015	8/25/2015	Standard Class	FUR-FU-10000193	KN-16390
7015	CA-2014-114790	3/11/2014	3/13/2014	Second Class	OFF-AP-10002578	FM-14215
7016	CA-2014-114790	3/11/2014	3/13/2014	Second Class	TEC-AC-10000710	FM-14215
7017	CA-2014-114790	3/11/2014	3/13/2014	Second Class	TEC-PH-10000984	FM-14215
7018	CA-2014-114790	3/11/2014	3/13/2014	Second Class	OFF-PA-10000213	FM-14215
7030	CA-2016-145548	11/11/2016	11/16/2016	Standard Class	OFF-ST-10002562	EB-13750
7031	CA-2016-145548	11/11/2016	11/16/2016	Standard Class	TEC-AC-10002305	EB-13750
7032	CA-2016-145548	11/11/2016	11/16/2016	Standard Class	OFF-AR-10003373	EB-13750
7033	CA-2016-145548	11/11/2016	11/16/2016	Standard Class	FUR-CH-10003774	EB-13750
7034	CA-2016-145548	11/11/2016	11/16/2016	Standard Class	OFF-BI-10001510	EB-13750
7035	CA-2016-145548	11/11/2016	11/16/2016	Standard Class	OFF-BI-10004236	EB-13750
7036	CA-2017-119494	11/9/2017	11/13/2017	Standard Class	FUR-CH-10004675	JE-15610
7037	CA-2014-124618	5/2/2014	5/4/2014	Second Class	TEC-CO-10004202	CS-11860
7043	US-2017-165358	7/18/2017	7/23/2017	Standard Class	TEC-CO-10001943	SV-20365
7044	US-2017-165358	7/18/2017	7/23/2017	Standard Class	FUR-CH-10002647	SV-20365
7045	US-2017-165358	7/18/2017	7/23/2017	Standard Class	OFF-SU-10004768	SV-20365
7047	CA-2014-150581	4/8/2014	4/12/2014	Standard Class	FUR-TA-10003748	NM-18445
7048	CA-2014-150581	4/8/2014	4/12/2014	Standard Class	TEC-AC-10001908	NM-18445
7051	CA-2016-165330	12/11/2016	12/11/2016	Same Day	OFF-BI-10004593	WB-21850
7052	CA-2016-165330	12/11/2016	12/11/2016	Same Day	OFF-AR-10000914	WB-21850
7054	CA-2016-165330	12/11/2016	12/11/2016	Same Day	TEC-AC-10000057	WB-21850
7055	CA-2016-165330	12/11/2016	12/11/2016	Same Day	FUR-CH-10003774	WB-21850
7056	CA-2016-165330	12/11/2016	12/11/2016	Same Day	OFF-BI-10002824	WB-21850
7057	CA-2016-165330	12/11/2016	12/11/2016	Same Day	OFF-BI-10004001	WB-21850
7058	CA-2016-165330	12/11/2016	12/11/2016	Same Day	FUR-TA-10004619	WB-21850
7059	CA-2016-165330	12/11/2016	12/11/2016	Same Day	OFF-ST-10000636	WB-21850
7060	CA-2016-165330	12/11/2016	12/11/2016	Same Day	OFF-AP-10001469	WB-21850
7061	CA-2016-165330	12/11/2016	12/11/2016	Same Day	OFF-BI-10002897	WB-21850
7066	CA-2014-106726	12/6/2014	12/8/2014	First Class	OFF-ST-10001496	RS-19765
7078	CA-2016-106950	9/2/2016	9/6/2016	Standard Class	OFF-BI-10000014	JE-15715
7079	CA-2016-106950	9/2/2016	9/6/2016	Standard Class	OFF-AP-10000159	JE-15715
7080	CA-2016-106950	9/2/2016	9/6/2016	Standard Class	OFF-AR-10003560	JE-15715
7081	CA-2016-106950	9/2/2016	9/6/2016	Standard Class	FUR-TA-10001768	JE-15715
7082	CA-2016-106950	9/2/2016	9/6/2016	Standard Class	TEC-AC-10002049	JE-15715
7083	CA-2016-106950	9/2/2016	9/6/2016	Standard Class	OFF-BI-10003166	JE-15715
7084	CA-2017-118724	7/21/2017	7/25/2017	Second Class	OFF-AR-10003469	AR-10825
7085	CA-2017-118724	7/21/2017	7/25/2017	Second Class	TEC-PH-10002549	AR-10825
7095	US-2015-153374	2/9/2015	2/13/2015	Second Class	TEC-AC-10001908	JF-15565
7096	CA-2016-101980	8/19/2016	8/20/2016	First Class	OFF-BI-10000666	RP-19390
7097	CA-2016-101980	8/19/2016	8/20/2016	First Class	OFF-BI-10004318	RP-19390
7098	CA-2016-101980	8/19/2016	8/20/2016	First Class	OFF-BI-10003429	RP-19390
7099	CA-2017-144596	11/6/2017	11/10/2017	Standard Class	OFF-PA-10003302	CD-11980
7104	CA-2017-147410	9/4/2017	9/8/2017	Standard Class	OFF-ST-10003805	EJ-14155
7105	CA-2017-128944	6/19/2017	6/21/2017	Second Class	FUR-CH-10000785	KH-16330
7106	CA-2017-128944	6/19/2017	6/21/2017	Second Class	FUR-FU-10004909	KH-16330
7107	CA-2017-128944	6/19/2017	6/21/2017	Second Class	TEC-AC-10001553	KH-16330
7108	CA-2016-109666	4/19/2016	4/26/2016	Standard Class	TEC-PH-10004774	KM-16720
7109	CA-2016-109666	4/19/2016	4/26/2016	Standard Class	OFF-AR-10004582	KM-16720
7110	CA-2016-109666	4/19/2016	4/26/2016	Standard Class	OFF-ST-10000991	KM-16720
7111	CA-2016-109666	4/19/2016	4/26/2016	Standard Class	OFF-SU-10002522	KM-16720
7112	CA-2016-109666	4/19/2016	4/26/2016	Standard Class	OFF-AR-10004022	KM-16720
7113	CA-2016-109666	4/19/2016	4/26/2016	Standard Class	OFF-SU-10001218	KM-16720
7114	CA-2016-109666	4/19/2016	4/26/2016	Standard Class	OFF-BI-10000174	KM-16720
7115	US-2016-102239	5/5/2016	5/6/2016	First Class	FUR-TA-10003392	LW-16990
7116	US-2016-102239	5/5/2016	5/6/2016	First Class	OFF-BI-10001890	LW-16990
7132	CA-2017-141439	11/26/2017	12/1/2017	Standard Class	FUR-TA-10001039	TT-21460
7133	CA-2017-141439	11/26/2017	12/1/2017	Standard Class	TEC-PH-10002624	TT-21460
7134	CA-2017-141439	11/26/2017	12/1/2017	Standard Class	FUR-FU-10001473	TT-21460
7135	CA-2017-141439	11/26/2017	12/1/2017	Standard Class	TEC-PH-10001819	TT-21460
7136	CA-2017-141439	11/26/2017	12/1/2017	Standard Class	FUR-CH-10004287	TT-21460
7137	CA-2015-163965	11/20/2015	11/27/2015	Standard Class	OFF-BI-10004728	SS-20875
7138	CA-2015-163965	11/20/2015	11/27/2015	Standard Class	OFF-ST-10000918	SS-20875
7139	CA-2015-163965	11/20/2015	11/27/2015	Standard Class	OFF-BI-10004593	SS-20875
7140	CA-2015-163965	11/20/2015	11/27/2015	Standard Class	FUR-BO-10001337	SS-20875
7144	US-2017-141558	3/11/2017	3/16/2017	Standard Class	TEC-PH-10002555	MH-17290
7146	US-2017-141558	3/11/2017	3/16/2017	Standard Class	FUR-TA-10004086	MH-17290
7147	US-2017-141558	3/11/2017	3/16/2017	Standard Class	OFF-ST-10004946	MH-17290
7150	CA-2015-166583	6/26/2015	6/30/2015	Standard Class	TEC-PH-10001578	VD-21670
7155	US-2015-136749	12/25/2015	12/27/2015	Second Class	FUR-FU-10000747	LH-16900
7156	US-2015-136749	12/25/2015	12/27/2015	Second Class	OFF-BI-10004492	LH-16900
7164	CA-2014-122070	4/22/2014	4/24/2014	Second Class	OFF-EN-10004773	AH-10030
7165	CA-2014-122070	4/22/2014	4/24/2014	Second Class	OFF-BI-10004970	AH-10030
7167	CA-2014-117464	7/22/2014	7/24/2014	Second Class	OFF-AR-10003190	NP-18325
7168	CA-2014-117464	7/22/2014	7/24/2014	Second Class	FUR-CH-10000155	NP-18325
7169	CA-2014-117464	7/22/2014	7/24/2014	Second Class	OFF-ST-10003058	NP-18325
7170	CA-2014-117464	7/22/2014	7/24/2014	Second Class	FUR-TA-10004767	NP-18325
7173	US-2017-141677	3/26/2017	3/30/2017	Standard Class	TEC-AC-10000158	HK-14890
7174	US-2017-141677	3/26/2017	3/30/2017	Standard Class	TEC-CO-10002313	HK-14890
7175	US-2017-141677	3/26/2017	3/30/2017	Standard Class	OFF-PA-10002581	HK-14890
7176	US-2017-141677	3/26/2017	3/30/2017	Standard Class	OFF-AP-10001205	HK-14890
7177	US-2017-141677	3/26/2017	3/30/2017	Standard Class	OFF-ST-10000344	HK-14890
7184	CA-2017-128853	4/21/2017	4/23/2017	First Class	FUR-CH-10004218	JM-15250
7190	CA-2016-164399	11/12/2016	11/15/2016	First Class	TEC-PH-10004908	DW-13480
7191	CA-2016-164399	11/12/2016	11/15/2016	First Class	FUR-TA-10003392	DW-13480
7194	CA-2016-110492	2/12/2016	2/14/2016	First Class	OFF-ST-10003716	JS-15880
7195	CA-2016-110492	2/12/2016	2/14/2016	First Class	OFF-BI-10003274	JS-15880
7201	CA-2016-104276	11/27/2016	12/3/2016	Standard Class	TEC-PH-10001944	HF-14995
7202	CA-2016-104276	11/27/2016	12/3/2016	Standard Class	FUR-TA-10001039	HF-14995
7203	CA-2016-120369	10/28/2016	10/28/2016	Same Day	FUR-FU-10003806	VB-21745
7206	CA-2017-137414	10/2/2017	10/6/2017	Standard Class	FUR-FU-10001424	CM-12115
7207	CA-2017-137414	10/2/2017	10/6/2017	Standard Class	TEC-MA-10002930	CM-12115
7217	CA-2015-150770	5/3/2015	5/6/2015	First Class	OFF-AR-10001246	LC-16870
7218	CA-2015-150770	5/3/2015	5/6/2015	First Class	OFF-BI-10002026	LC-16870
7219	CA-2015-150770	5/3/2015	5/6/2015	First Class	TEC-AC-10000844	LC-16870
7220	CA-2015-150770	5/3/2015	5/6/2015	First Class	OFF-BI-10001575	LC-16870
7221	CA-2017-154760	1/9/2017	1/13/2017	Standard Class	OFF-BI-10004632	BP-11290
7227	CA-2017-127397	2/24/2017	2/28/2017	Standard Class	OFF-PA-10001125	ES-14080
7228	CA-2017-127397	2/24/2017	2/28/2017	Standard Class	TEC-AC-10003033	ES-14080
7231	CA-2017-153843	3/13/2017	3/15/2017	First Class	OFF-BI-10002353	SC-20380
7232	CA-2017-153843	3/13/2017	3/15/2017	First Class	OFF-AP-10001564	SC-20380
7233	CA-2017-153843	3/13/2017	3/15/2017	First Class	OFF-PA-10003673	SC-20380
7238	CA-2016-164924	7/10/2016	7/10/2016	Same Day	TEC-MA-10000904	EA-14035
7244	CA-2017-118892	8/17/2017	8/22/2017	Second Class	FUR-CH-10002024	TP-21415
7246	CA-2017-145807	2/9/2017	2/13/2017	Standard Class	OFF-ST-10001370	SB-20170
7247	US-2014-127978	3/3/2014	3/8/2014	Standard Class	OFF-LA-10000305	JS-15595
7248	US-2014-127978	3/3/2014	3/8/2014	Standard Class	FUR-BO-10001972	JS-15595
7249	US-2014-127978	3/3/2014	3/8/2014	Standard Class	OFF-ST-10002486	JS-15595
7250	CA-2015-158491	6/4/2015	6/9/2015	Second Class	TEC-AC-10001874	BP-11155
7251	CA-2015-158491	6/4/2015	6/9/2015	Second Class	TEC-AC-10003870	BP-11155
7254	CA-2016-152730	5/30/2016	6/4/2016	Standard Class	OFF-AP-10002684	EM-14140
7255	CA-2016-152730	5/30/2016	6/4/2016	Standard Class	FUR-FU-10001037	EM-14140
7256	CA-2016-152730	5/30/2016	6/4/2016	Standard Class	OFF-ST-10000876	EM-14140
7257	CA-2016-152730	5/30/2016	6/4/2016	Standard Class	OFF-AR-10003732	EM-14140
7258	CA-2016-152730	5/30/2016	6/4/2016	Standard Class	OFF-PA-10000994	EM-14140
7259	CA-2016-152730	5/30/2016	6/4/2016	Standard Class	OFF-AR-10000940	EM-14140
7260	CA-2016-152730	5/30/2016	6/4/2016	Standard Class	OFF-PA-10004888	EM-14140
7261	CA-2016-152730	5/30/2016	6/4/2016	Standard Class	TEC-PH-10000441	EM-14140
7269	CA-2016-133368	1/14/2016	1/20/2016	Standard Class	OFF-PA-10004039	AG-10675
7270	CA-2016-133368	1/14/2016	1/20/2016	Standard Class	FUR-FU-10003374	AG-10675
7271	CA-2016-123337	9/16/2016	9/22/2016	Standard Class	FUR-BO-10001918	KD-16495
7272	CA-2016-123337	9/16/2016	9/22/2016	Standard Class	OFF-AP-10002287	KD-16495
7275	CA-2015-144519	11/13/2015	11/17/2015	Standard Class	TEC-PH-10004908	AW-10930
7276	CA-2015-144519	11/13/2015	11/17/2015	Standard Class	FUR-FU-10000794	AW-10930
7277	CA-2014-120670	11/2/2014	11/6/2014	Standard Class	TEC-AC-10004171	JK-16120
7278	CA-2016-157217	7/19/2016	7/21/2016	First Class	TEC-PH-10002070	TC-21535
7279	CA-2016-157217	7/19/2016	7/21/2016	First Class	TEC-AC-10003095	TC-21535
7281	CA-2015-162782	2/21/2015	2/27/2015	Standard Class	OFF-BI-10003527	PW-19240
7282	CA-2017-159282	10/16/2017	10/21/2017	Standard Class	TEC-MA-10001148	GH-14410
7289	CA-2014-158281	9/2/2014	9/7/2014	Standard Class	TEC-MA-10002210	AG-10525
7290	CA-2016-153661	1/30/2016	1/31/2016	First Class	OFF-ST-10000675	SC-20725
7291	CA-2016-153661	1/30/2016	1/31/2016	First Class	OFF-BI-10004781	SC-20725
7292	CA-2016-153661	1/30/2016	1/31/2016	First Class	OFF-LA-10004689	SC-20725
7293	CA-2017-109183	12/4/2017	12/9/2017	Standard Class	TEC-MA-10001856	LR-16915
7299	CA-2014-163468	11/18/2014	11/21/2014	First Class	FUR-TA-10002533	JK-15730
7300	CA-2014-163468	11/18/2014	11/21/2014	First Class	FUR-FU-10001546	JK-15730
7301	CA-2014-163468	11/18/2014	11/21/2014	First Class	FUR-BO-10003546	JK-15730
7302	CA-2014-163468	11/18/2014	11/21/2014	First Class	OFF-BI-10004728	JK-15730
7303	CA-2014-163468	11/18/2014	11/21/2014	First Class	OFF-ST-10000025	JK-15730
7306	CA-2014-137274	3/29/2014	4/2/2014	Standard Class	FUR-TA-10001889	MG-18145
7315	CA-2016-121377	5/28/2016	6/2/2016	Standard Class	TEC-PH-10001817	TN-21040
7320	CA-2017-100097	11/26/2017	11/29/2017	Second Class	TEC-PH-10002310	MN-17935
7321	CA-2017-100097	11/26/2017	11/29/2017	Second Class	FUR-FU-10003623	MN-17935
7326	US-2017-128447	11/10/2017	11/17/2017	Standard Class	OFF-AP-10004540	MC-17845
7327	US-2017-128447	11/10/2017	11/17/2017	Standard Class	OFF-BI-10001543	MC-17845
7328	US-2014-131275	3/18/2014	3/24/2014	Standard Class	FUR-FU-10004597	SC-20050
7329	US-2014-131275	3/18/2014	3/24/2014	Standard Class	TEC-MA-10001148	SC-20050
7330	US-2014-131275	3/18/2014	3/24/2014	Standard Class	OFF-ST-10000078	SC-20050
7336	CA-2015-113152	12/25/2015	12/30/2015	Standard Class	TEC-AC-10002049	JK-15625
7337	CA-2015-113152	12/25/2015	12/30/2015	Standard Class	FUR-BO-10002613	JK-15625
7345	CA-2017-168389	12/11/2017	12/17/2017	Standard Class	FUR-TA-10004289	DV-13045
7346	CA-2017-168389	12/11/2017	12/17/2017	Standard Class	TEC-PH-10003555	DV-13045
7347	CA-2017-168389	12/11/2017	12/17/2017	Standard Class	OFF-AR-10001958	DV-13045
7348	CA-2017-168389	12/11/2017	12/17/2017	Standard Class	FUR-CH-10000225	DV-13045
7353	CA-2017-152135	3/16/2017	3/18/2017	Second Class	TEC-PH-10003505	MG-17650
7359	US-2014-115189	12/30/2014	1/3/2015	Second Class	TEC-PH-10002170	AR-10345
7360	US-2014-115189	12/30/2014	1/3/2015	Second Class	FUR-TA-10004575	AR-10345
7364	CA-2016-127243	11/28/2016	12/4/2016	Standard Class	TEC-PH-10004539	DS-13180
7365	CA-2016-127243	11/28/2016	12/4/2016	Standard Class	OFF-FA-10004076	DS-13180
7366	CA-2016-127243	11/28/2016	12/4/2016	Standard Class	OFF-BI-10003166	DS-13180
7367	CA-2016-127243	11/28/2016	12/4/2016	Standard Class	OFF-ST-10002301	DS-13180
